678	अ-सक्तम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "सक्तम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
679	सर्व-भृत्	[["1.1", "सर्व-", "उपपद-तत्पुरुषः,1.2"], ["1.2", "भृत्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
680	निर्-गुणम्	[["1.1", "निर्-", "बहुव्रीहिः,1.2"], ["1.2", "गुणम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
681	गुण-भोक्तृ	[["1.1", "गुण-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "भोक्तृ", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
682	अ-चरम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "चरम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
683	अ-विज्ञेयम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "विज्ञेयम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
684	दूर-स्थम्	[["1.1", "दूर-", "उपपद-तत्पुरुषः,1.2"], ["1.2", "स्थम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
685	अ-दृष्ट-पूर्वाणि	[["1.1", "अ-", "नञ्‌-तत्पुरुषः,1.2"], ["1.2", "दृष्ट-", "कर्मधारयः,1.3"], ["1.3", "पूर्वाणि", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.3"]]
686	ज्ञान-अग्निः	[["1.1", "ज्ञान-", "कर्मधारयः,1.2"], ["1.2", "अग्निः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
687	सर्व-कर्माणि	[["1.1", "सर्व-", "कर्मधारयः,1.2"], ["1.2", "कर्माणि", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
688	अ-ज्ञान-सम्मोहः	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "ज्ञान-", "पञ्चमी-तत्पुरुषः,1.3"], ["1.3", "सम्मोहः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
689	अ-क्षरम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "क्षरम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
690	अ-निर्देश्यम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "निर्देश्यम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
691	अ-व्यक्तम्	[["1.1", "अ-", "बहुव्रीहिः,1.2"], ["1.2", "व्यक्तम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
692	सर्वत्र-गम्	[["1.1", "सर्वत्र-", "उपपद-तत्पुरुषः,1.2"], ["1.2", "गम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
693	अ-चिन्त्यम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "चिन्त्यम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
694	कूट-स्थम्	[["1.1", "कूट-", "उपपद-तत्पुरुषः,1.2"], ["1.2", "स्थम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
695	अ-चलम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "चलम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
696	इन्द्रिय-ग्रामम्	[["1.1", "इन्द्रिय-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "ग्रामम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
697	सम-बुद्धयः	[["1.1", "सम-", "बहुव्रीहिः,1.2"], ["1.2", "बुद्धयः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
698	सर्व-भूत-हिते	[["1.1", "सर्व-", "कर्मधारयः,1.2"], ["1.2", "भूत-", "षष्ठी-तत्पुरुषः,1.3"], ["1.3", "हिते", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.3"]]
699	त्वत्-प्रसादात्	[["1.1", "त्वत्-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "प्रसादात्", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
700	अ-च्युत	[["1.1", "अ-", "बहुव्रीहिः,1.2"], ["1.2", "च्युत", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
701	गत-सन्देहः	[["1.1", "गत-", "बहुव्रीहिः,1.2"], ["1.2", "सन्देहः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
702	धर्म-क्षेत्रे	[["1.1", "धर्म-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "क्षेत्रे", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
703	कुरु-क्षेत्रे	[["1.1", "कुरु-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "क्षेत्रे", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
704	अ-युक्तः	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "युक्तः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
705	अ-जानता	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "जानता", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
706	अ-सत्-कृतः	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "सत्-", "उपपद-तत्पुरुषः,1.3"], ["1.3", "कृतः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
707	विहार-शय्या-आसन-भोजनेषु	[["1.1", "विहार-", "इतरेतर-द्वन्द्वः,1.2"], ["1.2", "शय्या-", "इतरेतर-द्वन्द्वः,1.3"], ["1.3", "आसन-", "इतरेतर-द्वन्द्वः,1.4"], ["1.4", "भोजनेषु", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.4"]]
708	अ-च्युत	[["1.1", "अ-", "बहुव्रीहिः,1.2"], ["1.2", "च्युत", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
709	तत्-समक्षम्	[["1.1", "तत्-", "सम्बन्धः,1.2"], ["1.2", "समक्षम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
710	अ-प्रमेयम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "प्रमेयम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
711	पाप-योनयः	[["1.1", "पाप-", "बहुव्रीहिः,1.2"], ["1.2", "योनयः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
712	राज-ऋषयः	[["1.1", "राज-", "कर्मधारयः,1.2"], ["1.2", "ऋषयः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
713	अ-नित्यम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "नित्यम्", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
714	अ-सुखम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "सुखम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
715	पाप-कृत्तमः	[["1.1", "पाप-", "उपपद-तत्पुरुषः,1.2"], ["1.2", "कृत्तमः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
716	ज्ञान-प्लवेन	[["1.1", "ज्ञान-", "कर्मधारय,1.2"], ["1.2", "प्लवेन", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
717	अ-शेषेण	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "शेषेण", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
718	अ-जानन्तः	[["1.1", "अ-", "नञ्_तत्पुरुषः,1.2"], ["1.2", "जानन्तः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
719	भूत-महत्-ईश्वरम्	[["1.1", "भूत-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "महत्-", "कर्मधारयः,1.3"], ["1.3", "ईश्वरम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
720	अन्-इच्छन्	[["1.1", "अन्-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "इच्छन्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
721	हृषीक-ईशम्	[["1.1", "हृषीक-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "ईशम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
722	परन्-तप	[["1.1", "परन्-", "उपपद-तत्पुरुषः,1.2"], ["1.2", "तप", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
723	बुद्धि-संयोगम्	[["1.1", "बुद्धि-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "संयोगम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
724	पौर्व-देहिकम्	[["1.1", "पौर्व-", "द्वन्द्वः,1.2"], ["1.2", "देहिकम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
725	कुरु-नन्दन	[["1.1", "कुरु-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "नन्दन", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
726	कृषि-गौ-रक्ष्य-वाणिज्यम्	[["1.1", "कृषि-", "इतरेतर-द्वन्द्वः,1.4"], ["1.2", "गौ-", "षष्ठी-तत्पुरुषः,1.3"], ["1.3", "रक्ष्य-", "इतरेतर-द्वन्द्वः,1.4"], ["1.4", "वाणिज्यम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.4"]]
727	वैश्य-कर्म	[["1.1", "वैश्य-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "कर्म", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
728	स्व-भाव-जम्	[["1.1", "स्व-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "भाव-", "उपपद-तत्पुरुषः,1.3"], ["1.3", "जम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
729	परिचर्य-आत्मकम्	[["1.1", "परिचर्य-", "बहुव्रीहिः,1.2"], ["1.2", "आत्मकम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
730	स्व-भाव-जम्	[["1.1", "स्व-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "भाव-", "उपपद-तत्पुरुषः,1.3"], ["1.3", "जम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
731	सर्व-भूत-स्थम्	[["1.1", "सर्व-", "कर्मधारयः,1.2"], ["1.2", "भूत-", "उपपद-तत्पुरुषः,1.3"], ["1.3", "स्थम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
732	सर्व-भूतानि	[["1.1", "सर्व-", "कर्मधारयः,1.2"], ["1.2", "भूतानि", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
733	योग-युक्त-आत्मा	[["1.1", "योग-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "युक्त-", "बहुव्रीहिः,1.3"], ["1.3", "आत्मा", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
734	सम-दर्शनः	[["1.1", "सम-", "बहुव्रीहिः,1.2"], ["1.2", "दर्शनः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
735	सर्व-ज्ञान-वि-मूढान्	[["1.1", "सर्व-", "कर्मधारयः,1.2"], ["1.2", "ज्ञान-", "सप्तमी-तत्पुरुषः,1.3"], ["1.3", "वि-", "बहुव्रीहिः,1.4"], ["1.4", "मूढान्", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.4"]]
736	अ-चेतसः	[["1.1", "अ-", "नञ्-बहुव्रीहिः,1.2"], ["1.2", "चेतसः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
737	वेद-यज्ञ-अध्ययनैः	[["1.1", "वेद-", "इतरेतर-द्वन्द्वः,1.2"], ["1.2", "यज्ञ-", "इतरेतर-द्वन्द्वः,1.3"], ["1.3", "अध्ययनैः", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.3"]]
738	एवम्-रूपः	[["1.1", "एवम्-", "बहुव्रीहिः,1.2"], ["1.2", "रूपः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
739	नृ-लोके	[["1.1", "नृ-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "लोके", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
740	त्वद्‌-अन्येन	[["1.1", "त्वद्‌-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "अन्येन", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
741	कुरु-प्रवीर	[["1.1", "कुरु-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "प्रवीर", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
742	अ-छेद्यः	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "छेद्यः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
743	अ-दाह्यः	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "दाह्यः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
744	अ-क्लेद्यः	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "क्लेद्यः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
745	अ-शोष्यः	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "शोष्यः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
746	सर्व-गतः	[["1.1", "सर्व-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "गतः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
747	अ-चलः	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "चलः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
748	बृहत्-साम	[["1.1", "बृहत्-", "बहुव्रीहिः,1.2"], ["1.2", "साम", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
749	कुसुम-आकरः	[["1.1", "कुसुम-", "कर्मधारयः,1.2"], ["1.2", "आकरः", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
750	दृढ-व्रताः	[["1.1", "दृढ-", "बहुव्रीहिः,1.2"], ["1.2", "व्रताः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
751	नित्य-युक्ताः	[["1.1", "नित्य-", "कर्मधारयः,1.2"], ["1.2", "युक्ताः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
752	योध-वीरान्	[["1.1", "योध-", "कर्मधारयः,1.2"], ["1.2", "वीरान्", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
753	सतत-युक्तानाम्	[["1.1", "सतत-", "बहुव्रीहिः,1.2"], ["1.2", "युक्तानाम्", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
754	बुद्धि-योगम्	[["1.1", "बुद्धि-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "योगम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
755	राग-द्वेष-वियुक्तैः	[["1.1", "राग-", "इतरेतर-द्वन्द्वः,1.2"], ["1.2", "द्वेष-", "तृतीया-तत्पुरुषः,1.3"], ["1.3", "वियुक्तैः", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.3"]]
756	आत्म-वश्यैः	[["1.1", "आत्म-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "वश्यैः", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.2"]]
757	विधेय-आत्मा	[["1.1", "विधेय-", "बहुव्रीहिः,1.2"], ["1.2", "आत्मा", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
758	धर्म-आत्मा	[["1.1", "धर्म-", "बहुव्रीहिः,1.2"], ["1.2", "आत्मा", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
759	सतत-युक्ताः	[["1.1", "सतत-", "कर्मधारयः,1.2"], ["1.2", "युक्ताः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
760	अ-क्षरम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "क्षरम्", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
761	अ-व्यक्तम्	[["1.1", "अ-", "बहुव्रीहिः,1.2"], ["1.2", "व्यक्तम्", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
762	योग-वित्तमाः	[["1.1", "योग-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "वित्तमाः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
763	कर्म-इन्द्रियैः	[["1.1", "कर्म-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "इन्द्रियैः", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.2"]]
764	कर्म-योगम्	[["1.1", "कर्म-", "कर्मधारयः,1.2"], ["1.2", "योगम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
765	अ-सक्तः	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "सक्तः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
766	अ-क्षरम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "क्षरम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
767	वेद-विदः	[["1.1", "वेद-", "उपपद-तत्पुरुषः,1.2"], ["1.2", "विदः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
768	वीत-रागाः	[["1.1", "वीत-", "बहुव्रीहिः,1.2"], ["1.2", "रागाः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
769	ब्रह्म-चर्यम्	[["1.1", "ब्रह्म-", "चतुर्थी-तत्पुरुषः,1.2"], ["1.2", "चर्यम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
770	निर्-मलत्वात्	[["1.1", "निर्-", "अव्ययीभावः,1.2"], ["1.2", "मलत्वात्", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
771	अन्-आमयम्	[["1.1", "अन्-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "आमयम्", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
772	सुख-सङ्गेन	[["1.1", "सुख-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "सङ्गेन", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
773	ज्ञान-सङ्गेन	[["1.1", "ज्ञान-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "सङ्गेन", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
774	अन्-अघ	[["1.1", "अन्-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "अघ", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
775	ज्ञान-विज्ञान-तृप्त-आत्मा	[["1.1", "ज्ञान-", "द्वन्द्वः,1.2"], ["1.2", "विज्ञान-", "तृतीया-तत्पुरुषः,1.3"], ["1.3", "तृप्त-", "बहुव्रीहिः,1.4"], ["1.4", "आत्मा", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.4"]]
776	कूट-स्थः	[["1.1", "कूट-", "उपपद-तत्पुरुषः,1.2"], ["1.2", "स्थः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
777	विजित-इन्द्रियः	[["1.1", "विजित-", "बहुव्रीहिः,1.2"], ["1.2", "इन्द्रियः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
778	सम-लोष्ट-अश्म-काञ्चनः	[["1.1", "सम-", "बहुव्रीहिः,1.4"], ["1.2", "लोष्ट-", "द्वन्द्वः,1.4"], ["1.3", "अश्म-", "बहुव्रीहिः,1.4"], ["1.4", "काञ्चनः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.4"]]
779	अ-धर्मस्य	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "धर्मस्य", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
780	देह-समुद्भवान्	[["1.1", "देह-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "समुद्भवान्", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
781	जन्म-मृत्यु-जरा-दुःखैः	[["1.1", "जन्म-", "इतरेतर-द्वन्द्वः,1.4"], ["1.2", "मृत्यु-", "इतरेतर-द्वन्द्वः,1.4"], ["1.3", "जरा-", "इतरेतर-द्वन्द्वः,1.4"], ["1.4", "दुःखैः", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.4"]]
782	वि-मुक्तः	[["1.1", "वि-", "बहुव्रीहिः,1.2"], ["1.2", "मुक्तः", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
783	ज्ञान-यज्ञः	[["1.1", "ज्ञान-", "कर्मधारयः,1.2"], ["1.2", "यज्ञः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
784	अ-खिलम्	[["1.1", "अ-", "नञ्_तत्पुरुषः,1.2"], ["1.2", "खिलम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
785	अ-संशयम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "संशयम्", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
786	महान्-बाहो	[["1.1", "महान्-", "बहुव्रीहिः,1.2"], ["1.2", "बाहो", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
787	दुर्-निग्रहम्	[["1.1", "दुर्-", "तत्पुरुषः,1.2"], ["1.2", "निग्रहम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
788	भूत-पृथग्भावम्	[["1.1", "भूत-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "पृथग्भावम्", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
789	एक-स्थम्	[["1.1", "एक-", "उपपद_तत्पुरुषः,1.2"], ["1.2", "स्थम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
790	हर्ष-अ-मर्ष-भयः-उद्वेगैः	[["1.1", "हर्ष-", "इतरेतर-द्वन्द्वः,1.5"], ["1.2", "अ-", "नञ्-तत्पुरुषः,1.3"], ["1.3", "मर्ष-", "इतरेतर-द्वन्द्वः,1.5"], ["1.4", "भयः-", "इतरेतर-द्वन्द्वः,1.5"], ["1.5", "उद्वेगैः", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.5"]]
791	नित्य-युक्तः	[["1.1", "नित्य-", "केवल-समासः,1.2"], ["1.2", "युक्तः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
792	एक-भक्तिः	[["1.1", "एक-", "बहुव्रीहिः,1.2"], ["1.2", "भक्तिः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
793	सर्व-द्वारेषु	[["1.1", "सर्व-", "कर्मधारयः,1.2"], ["1.2", "द्वारेषु", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.2"]]
794	कर्म-फल-त्यागः	[["1.1", "कर्म-", "षष्ठी-तत्पुरुषः-,1.2"], ["1.2", "फल-", "षष्ठी-तत्पुरुषः,1.3"], ["1.3", "त्यागः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
795	संप्लुत-उदके	[["1.1", "संप्लुत-", "बहुव्रीहिः,1.2"], ["1.2", "उदके", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
796	स्थावर-जङ्गमम्	[["1.1", "स्थावर-", "इतरेतर-द्वन्दः,1.2"], ["1.2", "जङ्गमम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
797	क्षेत्र-क्षेत्र-ज्ञ-संयोगात्	[["1.1", "क्षेत्र-", "इतरेतर-द्वन्द्वः,1.3"], ["1.2", "क्षेत्र-", "उपपद-तत्पुरुषः,1.3"], ["1.3", "ज्ञ-", "षष्ठी-तत्पुरुषः,1.4"], ["1.4", "संयोगात्", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.4"]]
798	अन्-अभिस्नेहः	[["1.1", "अन्-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "अभिस्नेहः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
799	शुभ-अ-शुभम्	[["1.1", "शुभ-", "इतरेतर-द्वन्द्वः,1.2"], ["1.2", "अ-", "नञ्-तत्पुरुषः,1.3"], ["1.3", "शुभम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
800	धर्म्य-अमृतम्	[["1.1", "धर्म्य-", "कर्मधारयः,1.2"], ["1.2", "अमृतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
