250	युव-वलिनः	[["1.1", "युव-", "कर्मधारयः,1.2"], ["1.2", "वलिनः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "युव-", "कर्मधारयः,1.2"], ["1.2", "वलिनः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	1.0	1.0	1.0
251	युव-वलिना	[["1.1", "युव-", "कर्मधारयः,1.2"], ["1.2", "वलिना", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "युव-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "वलिना", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
252	युव-जरन्	[["1.1", "युव-", "कर्मधारयः,1.2"], ["1.2", "जरन्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "युव-", "-,-"], ["1.2", "जरन्", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
253	युव-जरती	[["1.1", "युव-", "कर्मधारयः,1.2"], ["1.2", "जरती", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "युव-", "-,-"], ["1.2", "जरती", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
254	गो-गर्भिणी	[["1.1", "गो-", "कर्मधारयः,1.2"], ["1.2", "गर्भिणी", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "गो-", "कर्मधारयः,1.2"], ["1.2", "गर्भिणी", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	1.0	1.0	1.0
255	अजा-गर्भिणी	[["1.1", "अजा-", "कर्मधारयः,1.2"], ["1.2", "गर्भिणी", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "अजा-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "गर्भिणी", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
256	वैयाकरण-खसूचिः	[["1.1", "वैयाकरण-", "कर्मधारयः,1.2"], ["1.2", "खसूचिः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "वैयाकरण-", "कर्मधारयः,1.2"], ["1.2", "खसूचिः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	1.0	1.0	1.0
257	याज्ञिक-कितवः	[["1.1", "याज्ञिक-", "कर्मधारयः,1.2"], ["1.2", "कितवः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "याज्ञिक-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "कितवः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
258	मीमांसक-दुर्दुरूढः	[["1.1", "मीमांसक-", "कर्मधारयः,1.2"], ["1.2", "दुर्दुरूढः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "मीमांसक-", "-,-"], ["1.2", "दुर्दुरूढः", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
259	पाप-नापितः	[["1.1", "पाप-", "कर्मधारयः,1.2"], ["1.2", "नापितः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "पाप-", "कर्मधारयः,1.2"], ["1.2", "नापितः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	1.0	1.0	1.0
260	पाप-कुलालः	[["1.1", "पाप-", "कर्मधारयः,1.2"], ["1.2", "कुलालः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "पाप-", "कर्मधारयः,1.2"], ["1.2", "कुलालः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	1.0	1.0	1.0
261	अणक-नापितः	[["1.1", "अणक-", "कर्मधारयः,1.2"], ["1.2", "नापितः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "अणक-", "कर्मधारयः,1.2"], ["1.2", "नापितः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	1.0	1.0	1.0
262	अणक-कुलालः	[["1.1", "अणक-", "कर्मधारयः,1.2"], ["1.2", "कुलालः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "अणक-", "कर्मधारयः,1.2"], ["1.2", "कुलालः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	1.0	1.0	1.0
263	भोज्य-उष्णम्	[["1.1", "भोज्य-", "कर्मधारयः,1.2"], ["1.2", "उष्णम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "भोज्य-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "उष्णम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
264	भोज्य-लवणम्	[["1.1", "भोज्य-", "कर्मधारयः,1.2"], ["1.2", "लवणम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "भोज्य-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "लवणम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
265	पानीय-शीतम्	[["1.1", "पानीय-", "कर्मधारयः,1.2"], ["1.2", "शीतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "पानीय-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "शीतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
266	तुल्य-श्वेतः	[["1.1", "तुल्य-", "कर्मधारयः,1.2"], ["1.2", "श्वेतः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "तुल्य-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "श्वेतः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
267	तुल्य-महान्	[["1.1", "तुल्य-", "कर्मधारयः,1.2"], ["1.2", "महान्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "तुल्य-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "महान्", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
268	सदृश-श्वेतः	[["1.1", "सदृश-", "कर्मधारयः,1.2"], ["1.2", "श्वेतः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "सदृश-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "श्वेतः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
269	सदृश-महान्	[["1.1", "सदृश-", "कर्मधारयः,1.2"], ["1.2", "महान्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "सदृश-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "महान्", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
270	पुरुष-व्याघ्रः	[["1.1", "पुरुष-", "कर्मधारयः,1.2"], ["1.2", "व्याघ्रः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "पुरुष-", "कर्मधारयः,1.2"], ["1.2", "व्याघ्रः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	1.0	1.0	1.0
271	पुरुष-सिंहः	[["1.1", "पुरुष-", "कर्मधारयः,1.2"], ["1.2", "सिंहः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "पुरुष-", "कर्मधारयः,1.2"], ["1.2", "सिंहः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	1.0	1.0	1.0
272	मुख-पद्मम्	[["1.1", "मुख-", "कर्मधारयः,1.2"], ["1.2", "पद्मम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "मुख-", "कर्मधारयः,1.2"], ["1.2", "पद्मम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	1.0	1.0	1.0
273	मुख-कमलम्	[["1.1", "मुख-", "कर्मधारयः,1.2"], ["1.2", "कमलम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "मुख-", "कर्मधारयः,1.2"], ["1.2", "कमलम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	1.0	1.0	1.0
274	कर-किसलयम्	[["1.1", "कर-", "कर्मधारयः,1.2"], ["1.2", "किसलयम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "कर-", "कर्मधारयः,1.2"], ["1.2", "किसलयम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	1.0	1.0	1.0
275	पार्थिव-चन्द्रः	[["1.1", "पार्थिव-", "कर्मधारयः,1.2"], ["1.2", "चन्द्रः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "पार्थिव-", "कर्मधारयः,1.2"], ["1.2", "चन्द्रः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	1.0	1.0	1.0
276	कृत-अकृतम्	[["1.1", "कृत-", "कर्मधारयः,1.2"], ["1.2", "अकृतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "कृत-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "अकृतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
277	भुक्त-अभुक्तम्	[["1.1", "भुक्त-", "कर्मधारयः,1.2"], ["1.2", "अभुक्तम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "भुक्त-", "-,-"], ["1.2", "अभुक्तम्", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
278	पीत-अपीतम्	[["1.1", "पीत-", "कर्मधारयः,1.2"], ["1.2", "अपीतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "पीत-", "-,-"], ["1.2", "अपीतम्", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
279	उदित-अनुदितम्	[["1.1", "उदित-", "कर्मधारयः,1.2"], ["1.2", "अनुदितम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "उदित-", "-,-"], ["1.2", "अनुदितम्", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
280	अशित-अनशितम्	[["1.1", "अशित-", "कर्मधारयः,1.2"], ["1.2", "अनशितम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "अशित-", "-,-"], ["1.2", "अनशितम्", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
281	क्लिष्ट-अक्लिशितम्	[["1.1", "क्लिष्ट-", "कर्मधारयः,1.2"], ["1.2", "अक्लिशितम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "क्लिष्ट-", "-,-"], ["1.2", "अक्लिशितम्", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
282	कृत-अपकृतम्	[["1.1", "कृत-", "कर्मधारयः,1.2"], ["1.2", "अपकृतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "कृत-", "कर्मधारयः,1.2"], ["1.2", "अपकृतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	1.0	1.0	1.0
283	भुक्त-विभुक्तम्	[["1.1", "भुक्त-", "कर्मधारयः,1.2"], ["1.2", "विभुक्तम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "भुक्त-", "-,-"], ["1.2", "विभुक्तम्", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
284	पीत-विपीतम्	[["1.1", "पीत-", "कर्मधारयः,1.2"], ["1.2", "विपीतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "पीत-", "कर्मधारयः,1.2"], ["1.2", "विपीतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	1.0	1.0	1.0
285	गत-प्रत्यागतम्	[["1.1", "गत-", "कर्मधारयः,1.2"], ["1.2", "प्रत्यागतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "गत-", "कर्मधारयः,1.2"], ["1.2", "प्रत्यागतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	1.0	1.0	1.0
286	यात-अनुयातम्	[["1.1", "यात-", "कर्मधारयः,1.2"], ["1.2", "अनुयातम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "यात-", "कर्मधारयः,1.2"], ["1.2", "अनुयातम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	1.0	1.0	1.0
287	क्रय-अक्रयिका	[["1.1", "क्रय-", "कर्मधारयः,1.2"], ["1.2", "अक्रयिका", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "क्रय-", "-,-"], ["1.2", "अक्रयिका", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
288	पुट-अपुटिका	[["1.1", "पुट-", "कर्मधारयः,1.2"], ["1.2", "अपुटिका", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "पुट-", "-,-"], ["1.2", "अपुटिका", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
289	फल-अफलिका	[["1.1", "फल-", "कर्मधारयः,1.2"], ["1.2", "अफलिका", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "फल-", "-,-"], ["1.2", "अफलिका", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
290	मान-उन्मानिका	[["1.1", "मान-", "कर्मधारयः,1.2"], ["1.2", "उन्मानिका", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "मान-", "-,-"], ["1.2", "उन्मानिका", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
291	शाक-पार्थिवः	[["1.1", "शाक-", "कर्मधारयः,1.2"], ["1.2", "पार्थिवः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "शाक-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "पार्थिवः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
292	कुतप-सौश्रुतः	[["1.1", "कुतप-", "कर्मधारयः,1.2"], ["1.2", "सौश्रुतः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "कुतप-", "-,-"], ["1.2", "सौश्रुतः", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
293	अजात-औल्वलि	[["1.1", "अजात-", "कर्मधारयः,1.2"], ["1.2", "औल्वलि", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "अजात-", "-,-"], ["1.2", "औल्वलि", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
294	पञ्च-कपालः	[["1.1", "पञ्च-", "Tds,1.2"], ["1.2", "कपालः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "पञ्च-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "कपालः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
295	दश-कपालः	[["1.1", "दश-", "Tds,1.2"], ["1.2", "कपालः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "दश-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "कपालः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
296	पञ्चनाव-प्रियः	[["1.1", "पञ्चनाव-", "Tds,1.2"], ["1.2", "प्रियः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "पञ्चनाव-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "प्रियः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
297	पञ्च-मूली	[["1.1", "पञ्च-", "Tds,1.2"], ["1.2", "मूली", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "पञ्च-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "मूली", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
298	मयूर-व्यंसकः	[["1.1", "मयूर-", "Tm,1.2"], ["1.2", "व्यंसकः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "मयूर-", "-,-"], ["1.2", "व्यंसकः", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
299	छात्र-व्यंसकः	[["1.1", "छात्र-", "Tm,1.2"], ["1.2", "व्यंसकः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "छात्र-", "-,-"], ["1.2", "व्यंसकः", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
300	काम्बोज-मुण्डः	[["1.1", "काम्बोज-", "Tm,1.2"], ["1.2", "मुण्डः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "काम्बोज-", "1.2_कर्ता,1.2"], ["1.2", "अस्ति", "अभिहित_कर्ता,1.2"], ["2.1", ".", "-,-"]]	0.0	1.0	0.0
301	यवन-मुण्डः	[["1.1", "यवन-", "Tm,1.2"], ["1.2", "मुण्डः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "यवन-", "1.2_कर्ता,1.2"], ["1.2", "अस्ति", "अभिहित_कर्ता,1.2"], ["2.1", ".", "-,-"]]	0.0	1.0	0.0
302	हस्ते-गृह्य	[["1.1", "हस्ते-", "Tm,1.2"], ["1.2", "गृह्य", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "हस्ते-", "-,-"], ["1.2", "अस्ति", "-,-"], ["2.1", ".", "-,-"]]	0.0	0.0	0.0
303	पादे-गृह्य	[["1.1", "पादे-", "Tm,1.2"], ["1.2", "गृह्य", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "पादे-", "-,-"], ["1.2", "अस्ति", "-,-"], ["2.1", ".", "-,-"]]	0.0	0.0	0.0
304	लाङ्गले-गृह्य	[["1.1", "लाङ्गले-", "Tm,1.2"], ["1.2", "गृह्य", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "लाङ्गले-", "-,-"], ["1.2", "अस्ति", "-,-"], ["2.1", ".", "-,-"]]	0.0	0.0	0.0
305	पुनर्-दाय	[["1.1", "पुनर्-", "Tm,1.2"], ["1.2", "दाय", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "पुनर्-", "उपपद-तत्पुरुषः,1.2"], ["1.2", "दाय", "प्रयोजनम्,2.1"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
306	एहि-इडम्	[["1.1", "एहि-", "Tm,1.2"], ["1.2", "इडम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "एहि-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "इडम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
307	एहि-यवम्	[["1.1", "एहि-", "Tm,1.2"], ["1.2", "यवम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "एहि-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "यवम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
308	एहि-वाणिजा	[["1.1", "एहि-", "Tm,1.2"], ["1.2", "वाणिजा", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "एहि-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "वाणिजा", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	0.0	1.0	0.0
309	अपेहि-वाणिजा	[["1.1", "अपेहि-", "Tm,1.2"], ["1.2", "वाणिजा", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "अपेहि-", "1.2_कर्ता,1.2"], ["1.2", "अस्ति", "अभिहित_कर्ता,1.2"], ["2.1", ".", "-,-"]]	0.0	1.0	0.0
310	प्रेहि-वाणिजा	[["1.1", "प्रेहि-", "Tm,1.2"], ["1.2", "वाणिजा", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "प्रेहि-", "1.2_कर्ता,1.2"], ["1.2", "अस्ति", "अभिहित_कर्ता,1.2"], ["2.1", ".", "-,-"]]	0.0	1.0	0.0
311	एहि-स्वागता	[["1.1", "एहि-", "Tm,1.2"], ["1.2", "स्वागता", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "एहि-", "-,-"], ["1.2", "स्वागता", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
312	अपेहि-स्वागता	[["1.1", "अपेहि-", "Tm,1.2"], ["1.2", "स्वागता", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "अपेहि-", "-,-"], ["1.2", "स्वागता", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
313	प्रेहि-स्वागता	[["1.1", "प्रेहि-", "Tm,1.2"], ["1.2", "स्वागता", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "प्रेहि-", "-,-"], ["1.2", "स्वागता", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	0.0	0.0	0.0
314	एहि-द्वितीया	[["1.1", "एहि-", "Tm,1.2"], ["1.2", "द्वितीया", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "एहि-", "1.2_कर्ता,1.2"], ["1.2", "अस्ति", "अभिहित_कर्ता,1.2"], ["2.1", ".", "-,-"]]	0.0	1.0	0.0
315	अपेहि-द्वितीया	[["1.1", "अपेहि-", "Tm,1.2"], ["1.2", "द्वितीया", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "अपेहि-", "1.2_कर्ता,1.2"], ["1.2", "अस्ति", "अभिहित_कर्ता,1.2"], ["2.1", ".", "-,-"]]	0.0	1.0	0.0
316	इह-वितर्का	[["1.1", "इह-", "Tm,1.2"], ["1.2", "वितर्का", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "इह-", "1.2_कर्ता,1.2"], ["1.2", "अस्ति", "अभिहित_कर्ता,1.2"], ["2.1", ".", "-,-"]]	0.0	1.0	0.0
317	प्रोह-कटा	[["1.1", "प्रोह-", "Tm,1.2"], ["1.2", "कटा", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "प्रोह-", "1.2_कर्ता,1.2"], ["1.2", "अस्ति", "अभिहित_कर्ता,1.2"], ["2.1", ".", "-,-"]]	0.0	1.0	0.0
318	अपोह-कटा	[["1.1", "अपोह-", "Tm,1.2"], ["1.2", "कटा", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "अपोह-", "1.2_कर्ता,1.2"], ["1.2", "अस्ति", "अभिहित_कर्ता,1.2"], ["2.1", ".", "-,-"]]	0.0	1.0	0.0
319	प्रोह-कर्दमा	[["1.1", "प्रोह-", "Tm,1.2"], ["1.2", "कर्दमा", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "प्रोह-", "1.2_कर्ता,1.2"], ["1.2", "अस्ति", "अभिहित_कर्ता,1.2"], ["2.1", ".", "-,-"]]	0.0	1.0	0.0
320	अपोह-कर्दमा	[["1.1", "अपोह-", "Tm,1.2"], ["1.2", "कर्दमा", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "अपोह-", "1.2_कर्ता,1.2"], ["1.2", "अस्ति", "अभिहित_कर्ता,1.2"], ["2.1", ".", "-,-"]]	0.0	1.0	0.0
321	उद्धर-चूडा	[["1.1", "उद्धर-", "Tm,1.2"], ["1.2", "चूडा", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "उद्धर-", "1.2_कर्ता,1.2"], ["1.2", "अस्ति", "अभिहित_कर्ता,1.2"], ["2.1", ".", "-,-"]]	0.0	1.0	0.0
322	आहर-चेला	[["1.1", "आहर-", "Tm,1.2"], ["1.2", "चेला", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "आहर-", "1.2_कर्ता,1.2"], ["1.2", "अस्ति", "अभिहित_कर्ता,1.2"], ["2.1", ".", "-,-"]]	0.0	1.0	0.0
